Smiles,pChEMBL Value,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,stereo_centers,tpsa,HydrationFreeEnergy_FreeSolv,Solubility_AqSolDB
CCS(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,8.91,531.6740000000005,6.6630000000000065,6,1,0,76.07000000000001,-15.537717,-5.0938606
CC(C)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,10.04,487.6650000000004,8.054300000000008,5,1,0,41.93,-11.216794,-5.930659
CCCCCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,7.4,545.7450000000002,8.319600000000007,6,3,0,78.79,-14.744611,-5.4958944
COc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,7.27,634.7510000000004,5.681200000000006,7,3,3,142.47,-21.09021,-5.18126
CN(c1cccc2ccccc12)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,5.76,654.7850000000004,6.825800000000008,6,3,3,133.24,-20.650211,-5.6284904
CCN(c1ccccc1)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,6.58,618.7520000000004,6.062700000000007,6,3,3,133.24,-19.960894,-5.271322
Oc1cccc(C2CCc3cc(O)ccc3N2Cc2ccc(OCCN3CCCCC3)cc2)c1,9.22,458.6020000000004,5.656600000000006,5,2,1,56.17000000000001,-16.262249,-4.204225
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CN4CCOC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,8.28,846.0649999999997,5.780900000000005,10,2,3,130.23999999999998,-23.713129,-4.915232
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,5.92,256.34499999999997,4.040540000000004,2,2,0,40.46,-9.435457,-3.8909988
Nc1ccc(-c2c(C(=O)c3ccc(OCCN4CC(C(=O)O)=CCC4=O)cc3)c3ccc(O)cc3[nH]c2=O)cc1,7.43,539.5440000000002,3.336000000000002,7,4,0,163.01999999999998,-23.059692,-4.3408265
CCCCCCCCCCCCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1,8.32,583.9010000000003,11.21099999999999,3,2,0,41.489999999999995,-9.43617,-7.075742
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCCN2CCCC2)c1)c1ccccc1,7.97,427.5880000000002,6.626000000000007,3,1,0,32.7,-11.412027,-6.1259904
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCCN2CCCCC2)c1)c1ccccc1,7.41,441.61500000000024,7.016100000000008,3,1,0,32.7,-11.379374,-6.1297355
CC/C(=C(\c1ccccc1)c1cccc(OCCCN(C)C)c1)c1ccccc1,6.91,385.55100000000004,6.386200000000007,2,0,0,12.47,-7.911149,-6.496933
Cc1cc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2cc1O,8.0,496.4370000000002,6.061220000000005,5,2,0,96.97000000000001,-13.217386,-6.124021
Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,6.41,464.43900000000014,6.533720000000005,3,1,0,67.50999999999999,-11.2260065,-6.4137497
O=C(Cc1cc2ccccc2o1)c1ccc(O)cc1O,4.07,268268,3.2694000000000014,4,2,0,70.67,-11.048399,-4.576762
O=C(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)c1ccco1,5.63,332.31100000000004,4.272200000000003,5,0,0,69.65,-8.987878,-5.7488623
C[C@H](CF)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,8.13,397.4900000000002,4.821700000000004,3,2,2,60.77000000000001,-15.590068,-4.458111
COc1ccc2c(c1)C[C@@H](C)N(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,6.41,379.50000000000006,4.785000000000005,3,1,2,49.769999999999996,-12.869974,-4.664641
O=S1(=O)CCC(c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)CC1,8.72,495.64100000000053,5.4946000000000055,6,1,0,76.07000000000001,-15.63087,-4.4490395
C[C@@H]1CCN(CCOc2ccc([C@@H]3c4ccc(O)cc4CC[C@@H]3c3ccccc3)cc2)C1,9.3,427.58800000000025,5.9747000000000074,3,1,3,32.7,-12.27576,-4.969397
CCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,5.72,267.33200000000005,3.046800000000001,3,1,1,58.64,-12.811098,-4.697522
C=C[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,5.65,302.4580000000001,3.837100000000003,2,2,7,40.46,-9.543039,-4.512544
Cc1c(O)ccc2c1OC(C)(C)c1c-2ccc(O)c1C,6.33,270328,4.009140000000002,3,2,0,49.69,-10.439395,-3.7787082
CCC1Oc2c(ccc(O)c2C)-c2c(C)cc(O)cc21,6.36,270328,4.225140000000004,3,2,1,49.69,-11.0545635,-3.879953
Cc1c(O)ccc2c1c(=O)oc1cc(O)cc(C)c12,5.73,256257,2.974240000000001,4,2,0,70.67,-12.271622,-3.9049046
Oc1ccc(Cc2ccc(O)cc2)cc1,5.85,200.23700000000002,2.688600000000001,2,2,0,40.46,-10.7949505,-2.4694552
CCCC(CCC)(c1ccc(N)c(C)c1)c1ccc(O)c(C)c1,8.77,311.46900000000005,5.477540000000006,2,2,0,46.25,-9.439797,-5.1970496
Oc1ccc([C@H]2Oc3ccc(O)cc3[C@H]3CCC[C@H]32)cc1,7.84,282.33899999999994,4.115200000000002,3,2,3,49.69,-11.816626,-3.7264812
CCc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,6.2,265312,3.8754000000000017,3,2,0,53.35000000000001,-12.515536,-3.9321144
C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.21,312.45300000000003,4.643600000000005,2,0,5,34.14,-7.7942367,-4.7084174
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,9.0,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
Cl.Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(N2CCN(C3CCC3)CC2)cc1)c1ccccc1,5.78,541.5630000000004,6.641900000000008,4,2,0,46.940000000000005,-15.685216,-4.6600294
CCN(Cc1ccc(C(=O)N2CCc3ccc(O)cc3C2)cc1)Cc1ccccn1,4.61,401.5100000000001,4.007800000000003,4,1,0,56.67,-14.679056,-2.8125043
Oc1cc(O)c2c(=S)n(-c3ccc(O)c(F)c3)cnc2c1,5.51,304302,3.01089,5,3,0,78.51,-15.229193,-3.4275455
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C,8.19,388.51100000000014,5.257700000000004,2,2,2,56.330000000000005,-14.701398,-5.099702
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,9.09,606.7820000000003,8.682600000000003,3,2,7,63.519999999999996,-10.287695,-5.456769
CN1CCN(c2ccc(-c3cc(=O)c4ccccc4o3)cc2)CC1,5.52,320.3920000000001,3.211800000000002,4,0,0,36.69,-11.492159,-4.359318
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCCN3CCCCC3)ccc12,8.0,553.7470000000003,6.865400000000007,4,3,1,77.59,-16.795668,-4.700097
CCCC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN3CCCCC3)cc2)cc1,7.48,483.6520000000004,7.235800000000008,4,0,0,38.77,-8.866453,-6.9868417
COC(=O)C(CC1(C)CC2CCC1CC2C(C)(C)CCNC(=O)CCC(C)C)NC(=O)OCc1ccccc1,4.42,542.7610000000004,6.255700000000006,5,2,5,93.73,-9.782244,-5.5943856
Cc1cc(O)ccc1N1C(=O)c2ccc(O)cc2C1=O,6.1,269256,2.2068200000000004,4,2,0,77.84,-14.10647,-3.9361897
COc1ccc(N2C(=O)c3ccc(O)cc3C2=O)c(OC)c1,5.61,299.28200000000004,2.21,5,1,0,76.07000000000001,-11.387713,-4.532088
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1,5.96,1194.4529999999997,11.118819999999989,12,4,7,205.51999999999995,-26.556461,-5.209208
COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)cc1,8.35,547.5510000000003,4.955600000000006,6,2,3,96.30000000000001,-16.152014,-5.073386
Cc1cccc2[nH]c(-c3cc4ccccc4[nH]3)nc12,6.72,247.30100000000004,4.019620000000002,1,2,0,44.47,-10.695623,-5.505232
C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,5.98,316.48500000000007,4.227200000000004,2,2,7,40.46,-9.948287,-4.3679147
O=C1c2ccc(O)cc2C(=O)N1c1ccc(O)cc1[N+](=O)[O-],7.68,300226,1.8066,6,2,0,120.98000000000002,-14.770639,-4.1691523
C=C[C@]12CCC(C)=CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,5.36,312497,5.4225000000000065,1,1,6,20.23,-7.052111,-5.351359
COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)cc1,6.6,547.5510000000003,4.955600000000006,6,2,3,96.30000000000001,-16.152014,-5.073386
CN1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1.Cl.Cl,5.77,501.4980000000001,5.719200000000008,4,2,0,46.94,-15.610495,-4.075023
C[C@]12CCC3c4ccc(O)cc4C[C@@H](CCCCCCCC[C@H](CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O)C3C1CCC2=O,7.3,700.7230000000003,10.503599999999997,3,2,6,74.6,-10.027232,-6.412913
O=S(=O)(Oc1ccc(O)cc1)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,6.93,570.6190000000003,5.538700000000007,8,4,3,133.52,-21.366795,-5.342864
O=S(=O)(Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1)C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,7.05,570.6190000000003,5.538700000000007,8,4,3,133.52,-21.481113,-5.2841425
Cc1c(O)ccc2c1COc1c-2ccc(O)c1C,5.34,242.27399999999997,3.274040000000001,3,2,0,49.69,-10.712801,-3.741922
CC1=C(SCCC#N)S/C(=C2\SC(C)=C(SCCC#N)S2)S1,5.29,402.68200000000013,6.744760000000003,8,0,0,47.58,-10.332399,-6.500125
CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,8.6,370.44800000000004,5.859100000000005,2,2,0,57.53,-12.854185,-5.729094
Oc1ccc(-c2ccc3c(Br)c(O)ccc3n2)cc1,5.94,316154,4.075500000000002,3,2,0,53.35,-12.808756,-3.6395211
CCC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,5.29,318.50100000000003,4.4512000000000045,2,2,7,40.46,-9.07799,-4.786628
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C/F)C1CC[C@@H]2O,5.38,320.44800000000004,4.134300000000004,2,2,7,40.46,-10.334396,-4.400115
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,5.94,270.24,2.576800000000001,5,3,0,90.9,-15.5607395,-3.9397378
CCC(=C(c1ccc(N)cc1)c1ccc(NCC(N)=O)cc1)c1ccc([N+](=O)[O-])cc1,6.35,416.4810000000001,4.443300000000002,5,3,0,124.28,-17.30858,-5.8783803
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,7.23,359469,5.098800000000003,3,2,0,55.480000000000004,-11.835918,-4.5939436
CCCC[C@]12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,5.39,335.2410000000001,4.593800000000004,2,1,1,37.3,-9.399851,-5.184115
CCCC[C@@]12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,6.89,335.2410000000001,4.593800000000004,2,1,1,37.3,-9.239581,-5.207032
CC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,6.05,293.16,3.4235000000000015,2,1,1,37.3,-9.943651,-4.164096
CCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,5.92,242.31799999999998,3.4811000000000023,2,1,1,37.3,-9.573654,-3.4085972
O=C(O)/C=C/c1ccc(Oc2c(-c3ccccc3)c(-c3ccccc3)nc3cc(O)ccc23)cc1,5.5,459.50100000000015,7.164500000000006,4,2,0,79.65,-14.558142,-6.1772094
CCc1nc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1cccc(C(F)(F)F)c1,7.0,479.4540000000001,7.078700000000007,4,2,0,79.65,-12.938719,-5.879556
CCCC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,6.25,270.37200000000007,4.261300000000004,2,1,1,37.3,-8.987085,-4.280525
CCC[C@@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,7.08,296.41,4.507300000000004,2,1,3,37.3,-8.8852215,-5.119939
Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2C[C@H]3CNC[C@H]3C2)cc1)c1ccccc1,6.39,521.1010000000005,5.075600000000004,5,3,2,64.96,-16.366634,-4.9029784
Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2CC3CC3C2)cc1)c1ccccc1,6.36,492.05900000000037,5.876100000000006,4,2,2,52.93,-14.454012,-5.4926105
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,6.47,470.6130000000003,6.331020000000006,4,2,0,57.86,-16.02801,-4.5931783
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(Cl)c2)CC1,6.46,471.0260000000003,4.621690000000004,4,1,0,61.34,-15.012726,-5.34055
O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(Cl)c2)CC1,6.92,442.9720000000003,3.841490000000003,4,1,0,61.34,-15.321556,-4.9717317
CCC(Cn1ccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,5.74,320392,4.206400000000003,3,2,0,58.28,-15.333345,-3.2746494
C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@H]5CCC[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O,5.3,318.50100000000003,4.1410000000000045,2,2,9,40.46,-8.763692,-4.8755555
CC[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,5.63,304.47400000000005,4.061100000000003,2,2,7,40.46,-9.52002,-4.327419
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCCNCCCF)c2)N1CC1(F)COC1,7.9,483.6030000000004,4.960500000000004,4,2,2,49.519999999999996,-13.831144,-4.2456875
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1C[C@H](C)C(=O)O,8.2,503.56500000000034,4.8308000000000035,4,3,3,77.59,-15.515724,-3.9041564
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CCN4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)nc2)N1CC(C)(C)F,8.48,775.9739999999999,5.231700000000004,9,2,3,121.00999999999999,-22.462631,-5.5725074
CC[C@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1,8.96,477.6260000000002,6.175600000000008,6,2,3,62.16000000000001,-15.708697,-4.234523
CC(C)c1cccc(N2CCc3cc(O)ccc3C2(C)c2ccc(OCCN3CCCCC3)cc2)c1,7.79,484.68400000000037,6.706500000000008,4,1,1,35.940000000000005,-11.868437,-5.0668535
C[C@H]1CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1,9.1,463.59900000000016,5.928000000000007,6,2,3,62.16000000000001,-17.126303,-3.7895343
O=C(c1ccc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,9.11,569.0820000000003,6.826300000000006,6,2,0,81.08000000000001,-17.648335,-5.590397
CCCc1ccc(C(=O)N(c2ccc(O)cc2)c2ccc(O)cc2)cc1,8.43,347.41400000000004,5.028800000000006,3,2,0,60.77000000000001,-12.992251,-4.633458
CC(=O)Oc1ccc(/C(=C(\C)c2ccccc2)c2ccc(OCCN(C)C)cc2)cc1,7.66,415.5330000000002,5.531300000000005,4,0,0,38.77,-9.787462,-5.3087893
CC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN3CCCC3)cc2)cc1,8.11,441.5710000000003,6.065500000000006,4,0,0,38.77,-9.298838,-6.514482
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,8.7,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
CCCCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1,6.01,422.5240000000001,7.739500000000006,2,1,0,46.53,-9.921502,-6.96073
CN(c1ccccc1)S(=O)(=O)C1CC2OC1C(c1ccc(-n3cncn3)cc1)=C2c1ccc(O)cc1,6.58,500.58000000000015,3.8896000000000024,6,1,3,97.55000000000001,-18.730795,-4.6236386
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCNC(=O)c2ccc(N3CCN(C(=O)CCCn4c(=S)[nH]c5ccccc5c4=O)CC3)cc2)cc1)c1ccccc1,8.33,861081,8.212290000000008,7,4,0,139.76999999999998,-26.575459,-6.528857
O=S(=O)(Nc1ccc2cc[nH]c2c1)c1ccc(Br)cc1,7.64,351225,3.731200000000002,2,2,0,61.96,-14.007021,-4.95568
N#Cc1ccc(C(=O)Nc2ccc3cc[nH]c3c2)cc1,8.62,261284,3.291880000000001,2,2,0,68.68,-13.979996,-5.0133963
O=C(Nc1ccc2cc[nH]c2c1)c1ccc(F)cc1,7.16,254.26399999999998,3.5593000000000012,1,2,0,44.89,-11.798117,-4.9212723
Cc1c(OCCNCCCF)ccc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,9.1,507.57200000000023,4.9070200000000055,4,3,2,60.519999999999996,-13.946672,-4.3555837
Cc1c(OCCN(C)CCCF)ncc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1C[C@@H](C)C(=O)O,8.8,514.6170000000003,4.737320000000004,5,2,3,81.69,-16.47721,-3.9103413
C[C@]12CC[C@@H]3c4ccc(B(O)O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,8.39,634.6010000000005,6.65680000000001,4,3,7,83.75,-13.096997,-5.1222005
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OC2CN(CC(=O)NO)C2)cc1,7.11,443.5190000000003,2.6562,6,3,1,85.27000000000001,-17.825941,-3.574382
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,9.7,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
CCC(Cc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,7.72,331415,4.947400000000005,3,2,0,53.35000000000001,-13.262262,-4.373609
O=c1[nH]c2c(c(=O)[nH]1)C(c1cc3ccccc3n1Cc1ccccc1)c1c([nH]c(=O)[nH]c1=O)O2,4.21,455.4300000000002,1.7286999999999995,5,4,0,145.59999999999997,-25.002056,-5.8372107
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,8.24,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
O=S(=O)(Oc1ccc(Br)cc1)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,6.92,633.5160000000003,6.595600000000007,7,3,3,113.29000000000002,-18.628311,-5.6612253
C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O,6.5,302458,3.6710000000000025,2,2,8,40.46,-8.942998,-4.536541
COC(=O)C(=CC1(C)CC2C=CC1CC2C(C)(C)CCNC(=O)CCC(C)C)C(=O)OC,5.1,447.6160000000003,4.446000000000003,5,1,4,81.7,-7.3391113,-6.1621103
COC(=O)C(CC1(C)CC2CCC1CC2C(C)(C)CCNC(=O)CCC(C)C)C(=O)O,4.92,437.62100000000027,4.661500000000004,4,2,5,92.7,-9.556725,-4.515677
Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12,6.35,424.5880000000002,6.529720000000006,2,0,0,17.4,-8.905266,-5.6447144
Cc1ccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1,6.96,454.6140000000004,6.543740000000008,3,1,0,37.63,-12.768624,-5.082845
Cc1c(-c2cccc(O)c2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,8.05,470.6130000000003,6.331020000000006,4,2,0,57.86,-15.974495,-4.6043715
Cc1c(-c2ccc(O)c(F)c2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,7.89,488.6030000000004,6.470120000000006,4,2,0,57.86,-15.2106905,-4.7016244
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,9.7,442.48100000000017,5.6280000000000046,2,2,2,56.330000000000005,-12.59911,-5.7322865
CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1,7.32,458.6460000000002,5.851800000000007,4,2,1,44.730000000000004,-13.199961,-4.48873
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(Cl)cc1,8.76,427.93100000000004,7.288200000000005,1,2,0,53.089999999999996,-12.210945,-6.7906632
CC[C@@]12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,6.6,331213,3.984300000000002,2,1,1,45.75,-11.97732,-5.5370092
CCC12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2=O,6.21,280.32700000000006,3.2920000000000016,3,1,1,62.82,-13.277402,-4.57676
CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]nc(F)c3c1C2,7.09,304.7520000000001,3.9673000000000025,2,1,1,45.75,-10.263464,-5.483392
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,6.28,268.35599999999994,4.3480000000000025,2,2,0,40.46,-11.208589,-4.4022293
CCCC(CCC)(c1ccc(O)cc1)c1ccc(O)cc1,7.0,284399,4.984100000000006,2,2,0,40.46,-10.478514,-4.858232
O=C(c1ccc(OCCN2CCCCC2)cc1)c1oc2cc(O)ccc2c(=O)c1-c1ccc(O)cc1,8.41,485.5360000000002,4.966900000000006,7,2,0,100.21,-17.587048,-4.344065
OCC1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1,8.66,493.6250000000003,5.148000000000006,7,3,2,82.39000000000001,-19.241278,-3.2728283
NC(=O)C1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1,8.66,506.62400000000025,4.6410000000000045,7,3,2,105.25000000000001,-21.153002,-3.6263366
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CCN4CCOC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,8.7,860.0919999999998,6.171000000000006,10,2,3,130.23999999999998,-23.61101,-5.05126
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC4(CC3)CC(CN3CC5(CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)C3)C4)nc2)N1CC(C)(C)F,8.72,842.0769999999997,6.402000000000006,9,2,3,121.00999999999999,-23.037394,-5.156307
CCCCOC(=O)c1cc(Br)c(O)c(Br)c1,4.41,352022,3.874100000000002,3,1,0,46.53,-7.29103,-4.632779
CCCCOC(=O)c1ccc(O)c(Br)c1,5.09,273126,3.111600000000002,3,1,0,46.53,-7.618354,-3.8499286
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,9.35,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
CCCCCCCCOC(=O)c1cc(C)c(O)c(C)c1,4.79,278392,4.526340000000005,3,1,0,46.53,-6.1671324,-5.347927
CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,8.59,354449,6.1535000000000055,1,1,0,37.3,-10.037557,-7.0289903
Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1,5.67,496.0470000000004,5.256600000000005,5,2,0,62.16,-15.2948,-5.080612
CCN(c1ccccc1Br)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,6.27,697.6480000000004,6.825200000000007,6,3,3,133.24,-19.816639,-5.5334816
CC/C(=C(\c1ccccc1)c1cccc(OCCCN(CC)CC)c1)c1ccccc1,6.46,413.60500000000013,7.166400000000007,2,0,0,12.47,-7.2354035,-6.1664724
CC/C(=C(\c1ccccc1)c1cccc(OCCCN2CCCCC2)c1)c1ccccc1,6.48,425.6160000000002,7.310500000000008,2,0,0,12.47,-7.527034,-6.7736692
Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2CCNCC2)cc1)c1ccccc1,6.0,450.0220000000003,6.012600000000006,3,3,0,52.49,-15.887759,-3.4948528
CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccc(F)cc3)c3ccc(O)cc3)cc2)CC1.Cl,5.6,510.09300000000013,7.272500000000009,3,2,0,43.7,-14.49663,-4.2717624
COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(-n4cncn4)cc2)=C3c2ccc(O)cc2)cc1,6.77,598.6030000000003,4.830700000000005,7,1,3,106.78,-18.004536,-5.0488653
